date,contract_preamble,strike,yes_price,volume,open_interest,expiry_date,adjusted_yes_price,probability
2023-02-16,U3-23FEB,3.7,1.5,1193,2906,2023-03-11,1.5,0
2023-02-17,U3-23FEB,3.7,1.5,21,2927,2023-03-11,1.5,0
2023-02-18,U3-23FEB,3.7,2,26,2953,2023-03-11,2,0.5050505050505051
2023-02-19,U3-23FEB,3.7,5,189,3065,2023-03-11,5,3.0303030303030303
2023-02-20,U3-23FEB,3.7,5,11,3076,2023-03-11,5,3.5353535353535355
2023-02-21,U3-23FEB,3.7,4.5,0,3076,2023-03-11,4.5,3.0303030303030303
2023-02-22,U3-23FEB,3.7,4.5,0,3076,2023-03-11,4.5,3.0303030303030303
2023-02-23,U3-23FEB,3.7,4.5,1,3076,2023-03-11,4.5,3.0303030303030303
2023-02-24,U3-23FEB,3.7,4,708,3076,2023-03-11,4,3.0303030303030303
2023-02-25,U3-23FEB,3.7,3,0,3076,2023-03-11,3,1.0101010101010102
2023-02-26,U3-23FEB,3.7,3,0,0,2023-03-11,3,1.0101010101010102
2023-02-27,U3-23FEB,3.7,2.5,25,3101,2023-03-11,2.5,1.0101010101010102
2023-02-28,U3-23FEB,3.7,2,58,3109,2023-03-11,2,0.5050505050505051
2023-03-01,U3-23FEB,3.7,2,0,0,2023-03-11,2,0.5050505050505051
2023-03-02,U3-23FEB,3.7,2,25,3084,2023-03-11,2,0.5050505050505051
2023-03-03,U3-23FEB,3.7,2,0,0,2023-03-11,2,0.5050505050505051
2023-03-04,U3-23FEB,3.7,3.5,1272,4281,2023-03-11,3.5,2.0202020202020203
2023-03-05,U3-23FEB,3.7,3,0,4281,2023-03-11,3,1.5151515151515151
2023-03-06,U3-23FEB,3.7,3,0,0,2023-03-11,3,1.5151515151515151
2023-03-07,U3-23FEB,3.7,3,0,0,2023-03-11,3,1.5151515151515151
2023-03-08,U3-23FEB,3.7,3,0,0,2023-03-11,3,1.0101010101010102
2023-03-09,U3-23FEB,3.7,3,0,0,2023-03-11,3,1.5151515151515151
2023-03-10,U3-23FEB,3.7,1.5,25,4281,2023-03-11,1.5,0
2023-03-11,U3-23FEB,3.7,3,25,4306,2023-03-11,3,1.5151515151515151
2023-01-07,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-08,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-09,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-10,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-11,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-12,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-13,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-14,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-15,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-16,U3-23JAN,3.7,50,0,0,2023-02-04,50,0
2023-01-17,U3-23JAN,3.7,50,0,0,2023-02-04,50,0.5050505050505051
2023-01-18,U3-23JAN,3.7,50,0,0,2023-02-04,50,0.5050505050505051
2023-01-19,U3-23JAN,3.7,50,0,0,2023-02-04,50,0.5050505050505051
2023-01-20,U3-23JAN,3.7,50,0,0,2023-02-04,50,0.5050505050505051
2023-01-21,U3-23JAN,3.7,50.5,0,0,2023-02-04,50.5,1.0101010101010102
2023-01-22,U3-23JAN,3.7,50.5,0,0,2023-02-04,50.5,1.0101010101010102
2023-01-23,U3-23JAN,3.7,51.5,0,0,2023-02-04,51.5,2.0202020202020203
2023-01-24,U3-23JAN,3.7,51.5,0,0,2023-02-04,51.5,2.0202020202020203
2023-01-25,U3-23JAN,3.7,51.5,0,0,2023-02-04,51.5,2.0202020202020203
2023-01-26,U3-23JAN,3.7,52,0,0,2023-02-04,52,2.525252525252525
2023-01-27,U3-23JAN,3.7,52,0,0,2023-02-04,52,2.525252525252525
2023-01-28,U3-23JAN,3.7,52,1,1,2023-02-04,52,2.525252525252525
2023-01-29,U3-23JAN,3.7,51.5,230,231,2023-02-04,51.5,2.0202020202020203
2023-01-30,U3-23JAN,3.7,51.5,0,0,2023-02-04,51.5,2.0202020202020203
2023-01-31,U3-23JAN,3.7,51.5,0,231,2023-02-04,51.5,2.0202020202020203
2023-02-01,U3-23JAN,3.7,16.5,101,332,2023-02-04,49.5,0
2023-02-02,U3-23JAN,3.7,17.5,7,332,2023-02-04,49.5,0
2023-02-03,U3-23JAN,3.7,13,914,1152,2023-02-04,49.5,0
2023-02-04,U3-23JAN,3.7,12,0,1152,2023-02-04,49.5,0
2023-07-06,U3-23JUL,3.7,46,0,40,2023-08-05,51.5,0
2023-07-07,U3-23JUL,3.7,44.5,0,40,2023-08-05,51.5,0
2023-07-08,U3-23JUL,3.7,28.5,0,40,2023-08-05,51.5,0
2023-07-09,U3-23JUL,3.7,28.5,0,40,2023-08-05,51.5,0
2023-07-10,U3-23JUL,3.7,29.5,0,40,2023-08-05,51.5,0
2023-07-11,U3-23JUL,3.7,29.5,0,0,2023-08-05,51.5,0
2023-07-12,U3-23JUL,3.7,29.5,0,0,2023-08-05,51.5,0
2023-07-13,U3-23JUL,3.7,27.5,130,160,2023-08-05,51.5,0
2023-07-14,U3-23JUL,3.7,25.5,100,260,2023-08-05,51.5,0
2023-07-15,U3-23JUL,3.7,25.5,0,0,2023-08-05,51.5,0
2023-07-16,U3-23JUL,3.7,25.5,0,0,2023-08-05,51.5,0
2023-07-17,U3-23JUL,3.7,25.5,0,0,2023-08-05,51.5,0
2023-07-18,U3-23JUL,3.7,26,0,260,2023-08-05,50.5,0
2023-07-19,U3-23JUL,3.7,26,0,260,2023-08-05,50.5,0
2023-07-20,U3-23JUL,3.7,26,0,0,2023-08-05,50.5,0
2023-07-21,U3-23JUL,3.7,26,0,260,2023-08-05,50.5,0
2023-07-22,U3-23JUL,3.7,26,0,0,2023-08-05,50.5,0
2023-07-23,U3-23JUL,3.7,26,0,0,2023-08-05,50.5,0
2023-07-24,U3-23JUL,3.7,25.5,0,260,2023-08-05,50.5,0
2023-07-25,U3-23JUL,3.7,25.5,0,260,2023-08-05,50.5,0
2023-07-26,U3-23JUL,3.7,25,200,460,2023-08-05,50.5,0
2023-07-27,U3-23JUL,3.7,25,10,470,2023-08-05,50.5,0
2023-07-28,U3-23JUL,3.7,24.5,100,570,2023-08-05,50.5,0
2023-07-29,U3-23JUL,3.7,24.5,0,0,2023-08-05,50.5,0
2023-07-30,U3-23JUL,3.7,24.5,30,600,2023-08-05,50.5,0
2023-07-31,U3-23JUL,3.7,24.5,0,0,2023-08-05,50.5,0
2023-08-01,U3-23JUL,3.7,24.5,0,0,2023-08-05,50.5,0
2023-08-02,U3-23JUL,3.7,24.5,0,600,2023-08-05,50,0
2023-08-03,U3-23JUL,3.7,24.5,0,0,2023-08-05,50,0
2023-08-04,U3-23JUL,3.7,21.5,1922,1875,2023-08-05,50,0
2023-08-05,U3-23JUL,3.7,20.5,0,1875,2023-08-05,50,0
2023-06-08,U3-23JUN,3.7,44.5,0,981,2023-07-08,50,0
2023-06-09,U3-23JUN,3.7,44,0,981,2023-07-08,50,0
2023-06-10,U3-23JUN,3.7,44,4,985,2023-07-08,50,0
2023-06-11,U3-23JUN,3.7,44,0,0,2023-07-08,50,0
2023-06-12,U3-23JUN,3.7,44,0,0,2023-07-08,50,0
2023-06-13,U3-23JUN,3.7,46,0,985,2023-07-08,50,0
2023-06-14,U3-23JUN,3.7,45.5,0,985,2023-07-08,50,0
2023-06-15,U3-23JUN,3.7,45.5,0,985,2023-07-08,50,0
2023-06-16,U3-23JUN,3.7,46.5,81,1066,2023-07-08,50,0
2023-06-17,U3-23JUN,3.7,46.5,61,1127,2023-07-08,50,0
2023-06-18,U3-23JUN,3.7,46,0,1127,2023-07-08,50,0
2023-06-19,U3-23JUN,3.7,46,1,1127,2023-07-08,50,0
2023-06-20,U3-23JUN,3.7,46.5,50,1177,2023-07-08,50,0
2023-06-21,U3-23JUN,3.7,46.5,2,1177,2023-07-08,50,0
2023-06-22,U3-23JUN,3.7,46.5,0,0,2023-07-08,50,0
2023-06-23,U3-23JUN,3.7,47,0,1177,2023-07-08,50,0
2023-06-24,U3-23JUN,3.7,47,0,0,2023-07-08,50,0
2023-06-25,U3-23JUN,3.7,47,0,0,2023-07-08,50,0
2023-06-26,U3-23JUN,3.7,47,0,0,2023-07-08,50,0
2023-06-27,U3-23JUN,3.7,47,0,0,2023-07-08,50,0
2023-06-28,U3-23JUN,3.7,47,2,1177,2023-07-08,50,0
2023-06-29,U3-23JUN,3.7,47,0,0,2023-07-08,50,0
2023-06-30,U3-23JUN,3.7,47,0,0,2023-07-08,50,0
2023-07-01,U3-23JUN,3.7,46,10,1172,2023-07-08,50,0
2023-07-02,U3-23JUN,3.7,46.5,0,1172,2023-07-08,50,0
2023-07-03,U3-23JUN,3.7,41,333,1452,2023-07-08,50,0
2023-07-04,U3-23JUN,3.7,41,155,1607,2023-07-08,50,0
2023-07-05,U3-23JUN,3.7,43.5,0,1607,2023-07-08,50,0
2023-07-06,U3-23JUN,3.7,40,70,1677,2023-07-08,50,0
2023-07-07,U3-23JUN,3.7,37,77,1754,2023-07-08,50,0
2023-07-08,U3-23JUN,3.7,36,0,1754,2023-07-08,50,0
2023-03-09,U3-23MAR,3.7,9.5,78,200,2023-04-08,9.5,6.0606060606060606
2023-03-10,U3-23MAR,3.7,9.5,0,200,2023-04-08,9.5,6.0606060606060606
2023-03-11,U3-23MAR,3.7,18.5,80,200,2023-04-08,18.5,10.1010101010101
2023-03-12,U3-23MAR,3.7,18.5,3,203,2023-04-08,18.5,10.1010101010101
2023-03-13,U3-23MAR,3.7,18.5,0,0,2023-04-08,18.5,10.1010101010101
2023-03-14,U3-23MAR,3.7,18.5,0,203,2023-04-08,18.5,10.1010101010101
2023-03-15,U3-23MAR,3.7,17.5,0,203,2023-04-08,17.5,9.090909090909092
2023-03-16,U3-23MAR,3.7,14.5,2868,3071,2023-04-08,14.5,7.070707070707071
2023-03-17,U3-23MAR,3.7,13,0,3071,2023-04-08,13,5.555555555555555
2023-03-18,U3-23MAR,3.7,13,0,0,2023-04-08,13,5.555555555555555
2023-03-19,U3-23MAR,3.7,13,0,0,2023-04-08,13,5.555555555555555
2023-03-20,U3-23MAR,3.7,13,1,3072,2023-04-08,13,5.555555555555555
2023-03-21,U3-23MAR,3.7,13,0,3072,2023-04-08,13,5.555555555555555
2023-03-22,U3-23MAR,3.7,12.5,300,3372,2023-04-08,12.5,5.05050505050505
2023-03-23,U3-23MAR,3.7,13,0,3372,2023-04-08,13,5.555555555555555
2023-03-24,U3-23MAR,3.7,11,0,3372,2023-04-08,11,7.070707070707071
2023-03-25,U3-23MAR,3.7,11,0,3372,2023-04-08,11,8.585858585858587
2023-03-26,U3-23MAR,3.7,11,0,0,2023-04-08,11,7.575757575757576
2023-03-27,U3-23MAR,3.7,11,0,0,2023-04-08,11,7.575757575757576
2023-03-28,U3-23MAR,3.7,11,1,3373,2023-04-08,11,7.575757575757576
2023-03-29,U3-23MAR,3.7,11,0,0,2023-04-08,11,7.575757575757576
2023-03-30,U3-23MAR,3.7,10.5,0,3373,2023-04-08,10.5,7.070707070707071
2023-03-31,U3-23MAR,3.7,8.5,0,3373,2023-04-08,8.5,5.555555555555555
2023-04-01,U3-23MAR,3.7,7,0,3373,2023-04-08,7,4.040404040404041
2023-04-02,U3-23MAR,3.7,7,0,0,2023-04-08,7,4.040404040404041
2023-04-03,U3-23MAR,3.7,7.5,0,3373,2023-04-08,7.5,4.545454545454546
2023-04-04,U3-23MAR,3.7,9,251,3374,2023-04-08,9,7.070707070707071
2023-04-05,U3-23MAR,3.7,14.5,1500,3374,2023-04-08,14.5,10.606060606060606
2023-04-06,U3-23MAR,3.7,14.5,0,3374,2023-04-08,14.5,10.606060606060606
2023-04-07,U3-23MAR,3.7,15.5,1204,3388,2023-04-08,15.5,11.616161616161616
2023-04-08,U3-23MAR,3.7,11.5,35,3383,2023-04-08,11.5,7.575757575757576
2023-05-04,U3-23MAY,3.7,25,0,0,2023-06-03,50,0
2023-05-05,U3-23MAY,3.7,25,0,0,2023-06-03,50,0
2023-05-06,U3-23MAY,3.7,6,68,70,2023-06-03,49,0
2023-05-07,U3-23MAY,3.7,6,0,0,2023-06-03,49,0
2023-05-08,U3-23MAY,3.7,6,0,0,2023-06-03,49,0
2023-05-09,U3-23MAY,3.7,3.5,0,70,2023-06-03,49,0
2023-05-10,U3-23MAY,3.7,4,0,70,2023-06-03,25,0
2023-05-11,U3-23MAY,3.7,4,0,0,2023-06-03,49,0
2023-05-12,U3-23MAY,3.7,4,0,0,2023-06-03,49,0
2023-05-13,U3-23MAY,3.7,4,0,0,2023-06-03,49,0
2023-05-14,U3-23MAY,3.7,4,0,0,2023-06-03,49,0
2023-05-15,U3-23MAY,3.7,4,0,0,2023-06-03,49,0
2023-05-16,U3-23MAY,3.7,4,20,70,2023-06-03,50,0
2023-05-17,U3-23MAY,3.7,4,0,0,2023-06-03,49,0
2023-05-18,U3-23MAY,3.7,4,0,0,2023-06-03,49,0
2023-05-19,U3-23MAY,3.7,4,0,0,2023-06-03,49,0
2023-05-20,U3-23MAY,3.7,4.5,0,70,2023-06-03,49,0
2023-05-21,U3-23MAY,3.7,4.5,0,0,2023-06-03,49,0
2023-05-22,U3-23MAY,3.7,4,1,70,2023-06-03,49,0
2023-05-23,U3-23MAY,3.7,4.5,0,70,2023-06-03,49,0
2023-05-24,U3-23MAY,3.7,4.5,0,0,2023-06-03,49,0
2023-05-25,U3-23MAY,3.7,4.5,0,0,2023-06-03,49,0
2023-05-26,U3-23MAY,3.7,3.5,0,70,2023-06-03,25,0
2023-05-27,U3-23MAY,3.7,3.5,0,70,2023-06-03,25,0
2023-05-28,U3-23MAY,3.7,3.5,0,70,2023-06-03,25,0
2023-05-29,U3-23MAY,3.7,3.5,0,70,2023-06-03,25,0
2023-05-30,U3-23MAY,3.7,3.5,0,0,2023-06-03,25,0
2023-05-31,U3-23MAY,3.7,2.5,0,70,2023-06-03,25,0
2023-06-01,U3-23MAY,3.7,2.5,0,0,2023-06-03,25,0
2023-06-02,U3-23MAY,3.7,3,67,113,2023-06-03,25,0
2023-06-03,U3-23MAY,3.7,3,0,113,2023-06-03,25,0
2023-11-09,U3-23NOV,3.7,84.5,0,0,2023-12-09,84.5,21.21212121212121
2023-11-10,U3-23NOV,3.7,84.5,0,0,2023-12-09,84.5,21.21212121212121
2023-11-11,U3-23NOV,3.7,84.5,0,0,2023-12-09,84.5,21.21212121212121
2023-11-12,U3-23NOV,3.7,84.5,0,0,2023-12-09,84.5,21.21212121212121
2023-11-13,U3-23NOV,3.7,84.5,0,0,2023-12-09,84.5,21.21212121212121
2023-11-14,U3-23NOV,3.7,84.5,0,0,2023-12-09,84.5,20.2020202020202
2023-11-15,U3-23NOV,3.7,84.5,0,0,2023-12-09,84.5,20.2020202020202
2023-11-16,U3-23NOV,3.7,84.5,0,0,2023-12-09,84.5,20.2020202020202
2023-11-17,U3-23NOV,3.7,84.5,100,180,2023-12-09,84.5,20.2020202020202
2023-11-18,U3-23NOV,3.7,84.5,320,500,2023-12-09,84.5,20.2020202020202
2023-11-19,U3-23NOV,3.7,84.5,0,0,2023-12-09,84.5,20.2020202020202
2023-11-20,U3-23NOV,3.7,85.5,1382,1100,2023-12-09,85.5,21.21212121212121
2023-11-21,U3-23NOV,3.7,86.5,838,1800,2023-12-09,86.5,21.21212121212121
2023-11-22,U3-23NOV,3.7,87.5,381,1419,2023-12-09,87.5,21.21212121212121
2023-11-23,U3-23NOV,3.7,87.5,1000,2219,2023-12-09,87.5,21.21212121212121
2023-11-24,U3-23NOV,3.7,88.5,0,2219,2023-12-09,88.5,22.22222222222222
2023-11-25,U3-23NOV,3.7,88.5,0,0,2023-12-09,88.5,22.22222222222222
2023-11-26,U3-23NOV,3.7,88.5,0,0,2023-12-09,88.5,22.22222222222222
2023-11-27,U3-23NOV,3.7,88.5,2800,4219,2023-12-09,88.5,22.22222222222222
2023-11-28,U3-23NOV,3.7,88.5,1737,3596,2023-12-09,88.5,22.22222222222222
2023-11-29,U3-23NOV,3.7,88.5,1450,3250,2023-12-09,88.5,22.22222222222222
2023-11-30,U3-23NOV,3.7,88.5,0,0,2023-12-09,88.5,22.22222222222222
2023-12-01,U3-23NOV,3.7,88.5,0,0,2023-12-09,88.5,22.22222222222222
2023-12-02,U3-23NOV,3.7,88.5,450,3700,2023-12-09,88.5,22.22222222222222
2023-12-03,U3-23NOV,3.7,88.5,1,3700,2023-12-09,88.5,22.22222222222222
2023-12-04,U3-23NOV,3.7,88.5,0,0,2023-12-09,88.5,22.22222222222222
2023-12-05,U3-23NOV,3.7,88.5,205,3700,2023-12-09,88.5,20.2020202020202
2023-12-06,U3-23NOV,3.7,88.5,1,3701,2023-12-09,88.5,19.696969696969695
2023-12-07,U3-23NOV,3.7,88,2999,5900,2023-12-09,88,18.68686868686869
2023-12-08,U3-23NOV,3.7,85,8035,13300,2023-12-09,85,16.161616161616163
2023-12-09,U3-23NOV,3.7,83.5,1010,13300,2023-12-09,83.5,14.141414141414142
2023-10-05,U3-23OCT,3.7,66.5,0,0,2023-11-04,66.5,12.626262626262626
2023-10-06,U3-23OCT,3.7,66.5,0,0,2023-11-04,66.5,12.626262626262626
2023-10-07,U3-23OCT,3.7,70,0,150,2023-11-04,70,20.2020202020202
2023-10-08,U3-23OCT,3.7,70,0,0,2023-11-04,70,19.19191919191919
2023-10-09,U3-23OCT,3.7,70,0,0,2023-11-04,70,19.19191919191919
2023-10-10,U3-23OCT,3.7,70,0,0,2023-11-04,70,19.19191919191919
2023-10-11,U3-23OCT,3.7,70,6,156,2023-11-04,70,18.68686868686869
2023-10-12,U3-23OCT,3.7,70,0,0,2023-11-04,70,18.68686868686869
2023-10-13,U3-23OCT,3.7,77,0,156,2023-11-04,77,27.272727272727273
2023-10-14,U3-23OCT,3.7,77,0,0,2023-11-04,77,27.272727272727273
2023-10-15,U3-23OCT,3.7,77,0,0,2023-11-04,77,27.272727272727273
2023-10-16,U3-23OCT,3.7,76,3,159,2023-11-04,76,26.262626262626263
2023-10-17,U3-23OCT,3.7,76,0,0,2023-11-04,76,26.262626262626263
2023-10-18,U3-23OCT,3.7,76,0,0,2023-11-04,76,26.262626262626263
2023-10-19,U3-23OCT,3.7,76,0,0,2023-11-04,76,26.262626262626263
2023-10-20,U3-23OCT,3.7,76,0,0,2023-11-04,76,26.262626262626263
2023-10-21,U3-23OCT,3.7,76,0,0,2023-11-04,76,26.262626262626263
2023-10-22,U3-23OCT,3.7,76,0,0,2023-11-04,76,26.262626262626263
2023-10-23,U3-23OCT,3.7,75,0,159,2023-11-04,75,25.252525252525253
2023-10-24,U3-23OCT,3.7,74.5,112,202,2023-11-04,74.5,24.747474747474747
2023-10-25,U3-23OCT,3.7,74.5,0,0,2023-11-04,74.5,24.747474747474747
2023-10-26,U3-23OCT,3.7,74.5,0,0,2023-11-04,74.5,24.747474747474747
2023-10-27,U3-23OCT,3.7,74.5,162,364,2023-11-04,74.5,24.747474747474747
2023-10-28,U3-23OCT,3.7,74.5,0,0,2023-11-04,74.5,24.747474747474747
2023-10-29,U3-23OCT,3.7,74.5,0,0,2023-11-04,74.5,24.747474747474747
2023-10-30,U3-23OCT,3.7,74.5,25,389,2023-11-04,74.5,24.747474747474747
2023-10-31,U3-23OCT,3.7,74.5,0,0,2023-11-04,74.5,24.747474747474747
2023-11-01,U3-23OCT,3.7,66,1185,1574,2023-11-04,66,16.161616161616163
2023-11-02,U3-23OCT,3.7,67.5,0,1574,2023-11-04,67.5,17.67676767676768
2023-11-03,U3-23OCT,3.7,68,0,1574,2023-11-04,68,18.181818181818183
2023-11-04,U3-23OCT,3.7,67.5,0,1574,2023-11-04,67.5,17.67676767676768
2023-09-07,U3-23SEP,3.7,60,0,0,2023-10-07,60,9.595959595959595
2023-09-08,U3-23SEP,3.7,60,140,184,2023-10-07,60,9.595959595959595
2023-09-09,U3-23SEP,3.7,60,0,0,2023-10-07,60,9.595959595959595
2023-09-10,U3-23SEP,3.7,61,0,184,2023-10-07,61,10.606060606060606
2023-09-11,U3-23SEP,3.7,61,4,188,2023-10-07,61,10.606060606060606
2023-09-12,U3-23SEP,3.7,61,0,0,2023-10-07,61,10.606060606060606
2023-09-13,U3-23SEP,3.7,61,0,0,2023-10-07,61,10.606060606060606
2023-09-14,U3-23SEP,3.7,61,0,0,2023-10-07,61,10.606060606060606
2023-09-15,U3-23SEP,3.7,61,0,0,2023-10-07,61,10.606060606060606
2023-09-16,U3-23SEP,3.7,61,0,0,2023-10-07,61,10.606060606060606
2023-09-17,U3-23SEP,3.7,61,0,0,2023-10-07,61,10.606060606060606
2023-09-18,U3-23SEP,3.7,60,0,188,2023-10-07,60,9.595959595959595
2023-09-19,U3-23SEP,3.7,66.5,0,188,2023-10-07,66.5,16.161616161616163
2023-09-20,U3-23SEP,3.7,66.5,0,0,2023-10-07,66.5,16.161616161616163
2023-09-21,U3-23SEP,3.7,66.5,0,188,2023-10-07,66.5,16.161616161616163
2023-09-22,U3-23SEP,3.7,64,0,188,2023-10-07,64,3.5353535353535355
2023-09-23,U3-23SEP,3.7,64,0,0,2023-10-07,64,3.5353535353535355
2023-09-24,U3-23SEP,3.7,64,0,0,2023-10-07,64,11.11111111111111
2023-09-25,U3-23SEP,3.7,64,0,0,2023-10-07,64,6.565656565656566
2023-09-26,U3-23SEP,3.7,64,0,0,2023-10-07,64,14.141414141414142
2023-09-27,U3-23SEP,3.7,64,0,0,2023-10-07,64,14.646464646464647
2023-09-28,U3-23SEP,3.7,64,300,488,2023-10-07,64,14.141414141414142
2023-09-29,U3-23SEP,3.7,64,0,0,2023-10-07,64,14.141414141414142
2023-09-30,U3-23SEP,3.7,79.5,10,497,2023-10-07,79.5,11.616161616161616
2023-10-01,U3-23SEP,3.7,75.5,0,497,2023-10-07,75.5,9.595959595959595
2023-10-02,U3-23SEP,3.7,47.5,0,497,2023-10-07,63.5,0
2023-10-03,U3-23SEP,3.7,47.5,0,497,2023-10-07,63.5,0
2023-10-04,U3-23SEP,3.7,63.5,76,546,2023-10-07,63.5,7.575757575757576
2023-10-05,U3-23SEP,3.7,61.5,21,567,2023-10-07,61.5,8.080808080808081
2023-10-06,U3-23SEP,3.7,55,0,567,2023-10-07,55,4.040404040404041
2023-10-07,U3-23SEP,3.7,55,0,567,2023-10-07,55,4.040404040404041
2024-04-06,U3-24APR,3.7,59.5,0,0,2024-05-04,59.5,24.747474747474747
2024-04-07,U3-24APR,3.7,59.5,0,0,2024-05-04,59.5,25.252525252525253
2024-04-08,U3-24APR,3.7,59.5,0,0,2024-05-04,59.5,24.747474747474747
2024-04-09,U3-24APR,3.7,64,880,880,2024-05-04,64,21.717171717171716
2024-04-10,U3-24APR,3.7,64.5,80,960,2024-05-04,64.5,22.22222222222222
2024-04-11,U3-24APR,3.7,64.5,0,960,2024-05-04,64.5,22.22222222222222
2024-04-12,U3-24APR,3.7,68,0,960,2024-05-04,68,23.232323232323232
2024-04-13,U3-24APR,3.7,68.5,434,1073,2024-05-04,68.5,22.22222222222222
2024-04-14,U3-24APR,3.7,68.5,0,0,2024-05-04,68.5,21.717171717171716
2024-04-15,U3-24APR,3.7,68.5,0,0,2024-05-04,68.5,21.717171717171716
2024-04-16,U3-24APR,3.7,73.5,400,1473,2024-05-04,73.5,22.22222222222222
2024-04-17,U3-24APR,3.7,73.5,0,0,2024-05-04,73.5,22.22222222222222
2024-04-18,U3-24APR,3.7,73.5,0,0,2024-05-04,73.5,22.22222222222222
2024-04-19,U3-24APR,3.7,73.5,0,0,2024-05-04,73.5,22.22222222222222
2024-04-20,U3-24APR,3.7,73.5,0,0,2024-05-04,73.5,23.232323232323232
2024-04-21,U3-24APR,3.7,73.5,0,0,2024-05-04,73.5,22.727272727272727
2024-04-22,U3-24APR,3.7,73.5,5,1478,2024-05-04,73.5,22.727272727272727
2024-04-23,U3-24APR,3.7,76,0,1478,2024-05-04,76,32.82828282828283
2024-04-24,U3-24APR,3.7,76,0,0,2024-05-04,76,32.82828282828283
2024-04-25,U3-24APR,3.7,76,0,1478,2024-05-04,76,33.333333333333336
2024-04-26,U3-24APR,3.7,76,6,1478,2024-05-04,76,33.333333333333336
2024-04-27,U3-24APR,3.7,75.5,100,1478,2024-05-04,75.5,32.323232323232325
2024-04-28,U3-24APR,3.7,75.5,100,1478,2024-05-04,75.5,32.323232323232325
2024-04-29,U3-24APR,3.7,76.5,100,1478,2024-05-04,76.5,33.333333333333336
2024-04-30,U3-24APR,3.7,73.5,1910,944,2024-05-04,73.5,24.747474747474747
2024-05-01,U3-24APR,3.7,69.5,3811,4745,2024-05-04,69.5,24.242424242424242
2024-05-02,U3-24APR,3.7,69.5,500,5245,2024-05-04,69.5,25.757575757575758
2024-05-03,U3-24APR,3.7,70,30,5245,2024-05-04,70,24.242424242424242
2024-05-04,U3-24APR,3.7,62,1280,6445,2024-05-04,62,17.171717171717173
2024-08-08,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-09,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-10,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-11,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-12,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-13,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-14,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-15,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-16,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-17,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-18,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-19,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-20,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-21,U3-24AUG,3.7,97,0,0,2024-09-07,97,0.5050505050505051
2024-08-22,U3-24AUG,3.7,97.5,8,8,2024-09-07,97.5,1.0101010101010102
2024-08-23,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,1.0101010101010102
2024-08-24,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-25,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-26,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-27,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0.5050505050505051
2024-08-28,U3-24AUG,3.7,98,0,8,2024-09-07,98,0.5050505050505051
2024-08-29,U3-24AUG,3.7,98,0,0,2024-09-07,98,0.5050505050505051
2024-08-30,U3-24AUG,3.7,97,0,8,2024-09-07,97,0
2024-08-31,U3-24AUG,3.7,97.5,0,8,2024-09-07,97.5,0.5050505050505051
2024-09-01,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0
2024-09-02,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0
2024-09-03,U3-24AUG,3.7,97.5,0,0,2024-09-07,97.5,0
2024-09-04,U3-24AUG,3.7,97.5,0,8,2024-09-07,97.5,0
2024-09-05,U3-24AUG,3.7,97.5,0,8,2024-09-07,97.5,0
2024-09-06,U3-24AUG,3.7,97.5,0,8,2024-09-07,98.5,0
2024-09-07,U3-24AUG,3.7,97.5,0,8,2024-09-07,98,0
